no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
14532,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14539,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
14566,,1052.5,0,0,30,0,0,,,3,30,2,0,0,0,,7048.82,6,474.4,7048.82,,2,4,0,,0,7048.82,0,,0,0,3,,,,,5,1,,3,1,0,0,0,1,0,0,,,3,8,0,,,2,0,,,0,300000,0,0,7048.82,0,0,0,,2,2,0,,,191.88,0,0,,,0,,1,7048.82,,,0,0,,,0,94.88,0,0,0,7240.7,4,0,0,7048.82,575.63,0,0,,0,0,1,0,,0,0,,2,2,8,0,,0,1,,0,0,,,,,1,2,0,,0,3,1,,0,0,0,0,0,13,,0,0,,0,1,,575.63,0,,,,2,5,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,,0,,261200,,0,0,0,0,0,7048.82,0,0,2,0,7048.82,,0,,,,0,0,0,,4,0,0,,,516.8,0,7048.82,0,,,,30,0,,5,,47,1,0,3,0,0,,0,,1,0,0,,5,0,3,0,0,5996.32,0,,,0,5,0,,,22.36,0,7565.62,1,,,,,,,0,,,0,0,0,1,0,0,3,,,,,,,0,6,0,,0,0,330000
14584,,,0,0,,0,0,,,0,,1,0,0,0,1039,0,,,0,,,,0,,0,0,0,,0,0,,,,,,31,0,,2,,0,0,0,,0,0,,10492.05,2,0,,,0,0,0,,,0,,0,,0,,0,0,73.44,,0,,,,0,0,0,,,,,1,,,50,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,3399,0,0,0,,8027.03,0,0,,2,,0,,0.980770833,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,0,0,0,0,1769.51,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,8407.42,,1,0,1,,0,0,2,0,0,,0,40000,,,11,0,,,0,7,,0,8000,,,,,,0,,,0,,4,1,0,,2,,,,,,,0,2,0,,0,0,
14600,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,1,2.88,0,,0,0,,,,,,0,0,,1,,0,1,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,7486.29,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,2.88,2.88,,,,0,,,0,,,0,0,,,,0,0,0,0,0,0,,,,,2.88,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,1,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,1,0,,,0,
14622,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,35530,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,18500,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14645,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14656,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,1,0.5,0,,0,0,,,,,,0,0,,3,,0,1,0,,12,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0.5,0.5,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0.5,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,0,0,,1,,,,,,,0,2,0,,,0,
14678,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,51000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14680,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14683,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,687,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14685,,,0,0,,0,0,,,0,,2,0,0,,,0,,218.7,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,7,,0,0,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,87.96,0,0,,0,,,1,,,79,0,0,,,1,43.74,0,0,0,0.02,,,0,0,0.06,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,,,,0,,0,,0,14,,,0,0,0,,,0,0,,0,1,,0.06,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,743142,,0,0,520200,,,1,0,0,,,,,0,,0,,,0,0,,,1,,0,,1,0,0,,0,0,2,0,0,,0,,,0,0,0,,,0,0,,0,74600,,,,,,0,,,0,,5,2,0,,2,,,,,,,0,1,0,,0,0,
14697,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14700,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,366800,,,,262760,,,1,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,60370,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
14709,,,0,0,,0,0,,,0,,2,0,0,,707,0,,,0,,,,0,,0,0,0,,0,0,,,,,,122,1,,3,,0,0,0,,11,0,,41148.45,0,0,,,0,0,0,,,0,,0,,0,,0,0,288.04,,0,,,,0,0,0,,,,,0,,,57,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,29226.96,0,,,1,,0,,0.971175,,,,0,0,,,,,,,0,,0,,0,60,,,0,0,0,,,0,0,,0,,,0,0,,,,2,0,0,0,3744.01,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,1,0,,0,,,,,0,0,496181,,0,0,354927,,,1,0,0,,,,,,,0,0,,0,0,,,0,,29937.72,,1,0,1,,0,0,1,0,0,,0,150000,,,13,0,,,0,7,,0,30000,,,,,,0,,,0,,4,0,0,,1,,,,,1,,0,3,0,,0,0,
14718,,,0,0,,0,0,,,1,,2,0,0,0,,,,,0,,,,0,,1,168.75,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,6681,0,0,0,,,0,0,2,1,,0,,,,,,0,0,,,,,,,0,,0,,0,14,,,0,168.75,,,,0,,,0,,,0,0,,,,0,0,0,0,0,0,,,,,168.75,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,409762,,0,0,286834,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,0,0,0,,1,,,,,1,,0,1,0,,,0,
14719,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
14744,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14749,,,0,0,,0,0,,,1,,1,1,0,0,1833,,,,0,,,,0,,0,0,0,,0,0,,,,,,4,0,,,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,110,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,5669.5,0,0,0,,,0,0,,1,,0,,0.207946237,,,,0,0,,,,,,,0,,0,,0,,,,0,50,,,,0,,,0,,,0,0,,,,2,0,0,0,1104.17,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,6034.12,,0,,,,,0,0,,,0,0,,,,1,0,0,1,,,,,0,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,4,0,,,0,2,,0,6000,,,,,,0,,,0,,4,0,0,,1,,,,,,,0,1,0,,,0,
14754,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1691,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14761,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14776,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,2,23.28,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,32,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,19,,,3.38,23.28,,,,0,,,0,,,0,0,,,,0,0,0,0,0,0,,,,,3.38,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,50402,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,5000,,,,,,0,,,0,,0,0,0,,2,,,,,,,0,1,0,,,0,
14792,,,0,0,,0,0,,,0,,2,0,0,0,2218,,,,0,,,,0,,0,20,215.69,,0,0,,,,,,109,0,,1,,0,0,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,1,,,109,0,0,,,0,,0,0,1,0.34,,,0,0,215.69,0,0,7106.85,0,0,0,,,0,0,,2,,0,,0.953866667,,,,0,0,,,,,,,0,,0,,0,,,,0,20,,,,0,,,0,,,0,0,,,,0,0,0,0,2906.95,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,4940.52,,0,,,,,0,0,,,0,91.88,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,3,,0,0,3,0,0,,0,,,,19,0,,,0,13,,0,5000,,,,,,0,,,0,,5,2,0,,3,,,,,1,,0,2,0,,,0,
14795,,,0,0,,0,0,,,0,,2,0,0,,,0,,,0,,,,0,4577.65,2,4577.65,0,,0,0,,,,,,0,0,,3,,0,1,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,178920,0,,,0,,,24,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,36,,,4577.65,4578.45,0,,,0,0,,0,,,0,0,,224800,,2,0,0,0,0,0,,,,,4577.65,,,0,0,,4577.65,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,44621,,,0,0,1,,,,,,,0,,,0,4577.65,,,0,,0,,0,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,14000,,,,,,0,,,0,,0,0,0,,2,,,,,,,0,1,0,,0,0,
14811,,4692,0,0,949,0,0,,,0,15,2,1,0,,,4692,,,4692,,1,3,0,,0,4692,0,,0,0,0,2,,,,0,1,0,2,,0,0,0,,0,0,,,0,3,0,,0,1,0,,,0,0,0,0,1564,,0,0,,,0,,,,0,0,0,,,0,5,1,1564,,,0,0,,,0,,0,0,0,0,4,0,0,4692,0,0,0,,0,0,0,0,,0,,,2,,3,1,,1,,,0,0,,,,,,,0,,0,1,0,58,,0,0,0,0,965,,0,0,,0,,1,0,0,,,,2,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,0,0,0,0,0,4692,0,,,0,4692,,0,,,,0,0,0,,3,0,0,,,,1,1564,0,,0,,15,,,3,,965,0,0,,0,0,,0,0,1,0,0,,3,0,2,0,0,0,0,,0,,0,0,,,0,0,,0,,1,,,,,0,0,700,0,0,4,1,0,0,2,,,0,,,,0,4,0,,0,0,
14820,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14830,,,,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0,0,,,,0,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14833,,,0,0,,0,0,,,1,,2,0,0,,1275,0,,24.65,0,,,,0,,0,0,-26533.21,,0,0,,,,,,19,0,,2,,0,0,0,,0,0,,9422.47,3,0,,,0,0,0,,,0,,0,,0,,0,0,65.96,,0,,,,9.91,0,0,,0,,,1,,,10,0,0,,,0,4.93,0,0,1,7.99,,,0,0,23.5,0,0,,0,0,0,,5330.28,0,,,2,,0,,0.945166667,,1,,0,0,,,,,,,0,,0,,0,12,,,0,0,0,,,0,0,,0,1,,23.5,0,,,,2,0,0,0,2792.29,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,2704,,,0,0,0,,,,,0,,0,0,,0,0,,,0,,5738.9,,1,0,0,,0,0,3,0,0,,0,30000,,0,13,0,,,0,13,,0,6000,,,,,,0,,,0,,0,2,0,,3,,,,,,,0,2,0,,0,0,
14837,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14845,,0,0,0,112,0,0,,,0,20,2,0,0,,,5996.81,,,5996.81,,1,4,0,,0,5996.81,0,,0,0,1,,,,,0,1,,,,0,0,0,,0,0,,,1,6,0,,,1,0,,,0,200000,0,0,5996.81,,0,0,,1,0,,,,0,0,0,,,0,,0,5996.81,,,0,0,,,0,,0,0,0,0,4,0,0,5996.81,0,0,0,,0,0,1,0,,0,,,1,,6,0,,0,,,0,0,,,,,,,0,,0,1,0,,,0,0,0,0,128,,0,0,,0,,,0,0,,,,2,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,0,0,0,0,0,5996.81,0,,1,0,5996.81,,0,,,,0,0,0,,4,0,0,,,,1,5996.81,0,,,,20,,,5,,128,1,0,,0,0,,0,,0,0,0,,5,0,1,0,0,5996.81,0,,,,0,0,,,0,0,,0,,2,,,,,0,,,0,0,0,0,0,0,1,,,,,,,0,5,0,,0,0,
14877,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14882,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
14887,,,0,0,,0,0,,,0,,2,0,0,0,,0,,,11814,,,,0,,1,12594,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,0,4,0,,,2,0,,,0,,0,,6247,,0,0,,,0,,,,0,0,0,,0,,,0,6247,,,0,0,,,0,,0,0,0,545,,,0,11814,0,0,0,3619.16,0,0,1,0,,0,0,,2,,4,,,,,,0,0,,,,,,,0,,0,,0,,,,780,780,0,,,0,0,,0,,,0,0,,,,2,0,2,0,0,0,0,,0,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,11814,1,,,0,11814,,0,,,,,0,0,,,0,0,,,,1,6247,0,,,,,,,2,,,1,0,,,0,,0,,0,0,,,2,0,3,0,0,,0,,,,0,0,,,0,0,,0,,2,,,,,0,,,0,,,0,0,,3,,,,,,,0,3,0,,0,0,
